Area,Beds,Baths,Toilets,Price
Agege,0,0,0,"20,000,000/month"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"17,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"45,000,000"
Agege,3,3,4,"27,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"135,000,000"
Agege,0,0,0,"7,000,000,000"
Agege,3,3,4,"13,100,000"
Agege,0,0,0,"7,000,000,000"
Agege,0,0,0,"350,000,000"
Agege,4,5,0,"65,000,000"
Agege,0,0,0,"45,000,000/sqm"
Agege,0,0,0,"25,000,000/sqm"
Agege,0,0,0,"300,000,000"
Agege,3,3,4,"90,000,000"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"7,000,000/sqm"
Agege,0,0,0,"1,500,000"
Agege,4,4,5,"60,000,000"
Agege,0,0,0,"4,000,000"
Agege,3,4,4,"90,000,000"
Agege,0,0,0,"9,500,000"
Agege,0,0,0,"10,000,000"
Agege,3,3,3,"20,000,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"50,000,000/sqm"
Agege,0,0,0,"48,000,000"
Agege,5,5,6,"50,000,000"
Agege,3,0,0,"34,900,000"
Agege,6,6,6,"23,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"80,000,000"
Agege,0,0,0,"150,000,000"
Agege,2,0,0,"13,000,000"
Agege,3,0,0,"60,000,000"
Agege,0,0,0,"7,000,000"
Agege,2,2,2,"9,500,000"
Agege,0,0,0,"31,000,000"
Agege,0,0,0,"7,000,000"
Agege,3,3,4,"12,500,000"
Agege,4,4,5,"55,000,000"
Agege,0,0,0,"3,500,000"
Agege,0,0,0,"10,000,000"
Agege,3,3,4,"12,500,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"3,000,000"
Agege,2,2,2,"9,500,000"
Agege,0,0,0,"7,000,000"
Agege,0,0,0,"28,000,000"
Agege,0,0,0,"2,600,000,000"
Agege,3,3,4,"25,000,000"
Agege,3,3,4,"27,500,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"12,500,000"
Agege,3,3,3,"12,500,000"
Agege,0,0,0,"27,500,000"
Agege,0,0,0,"110,000,000"
Agege,0,0,0,"270,000,000"
Agege,0,0,0,"180,000,000"
Agege,0,0,0,"20,000,000"
Agege,3,3,4,"27,500,000"
Agege,0,0,0,"6,000,000"
Agege,0,0,0,"7,000,000"
Agege,0,0,0,"1,500,000"
Agege,0,0,0,"20,000,000"
Agege,3,2,2,"35,000,000"
Agege,0,0,0,"12,500,000"
Agege,3,3,4,"12,500,000"
Agege,4,4,5,"65,000,000"
Agege,2,2,2,"9,500,000"
Agege,0,0,1,"16,000,000"
Agege,3,3,3,"30,000,000"
Agege,0,0,0,"3,500,000"
Agege,0,0,0,"27,000,000"
Agege,3,0,0,"38,000,000"
Agege,4,0,0,"28,000,000"
Agege,3,3,4,"27,500,000"
Agege,0,0,0,"2,000,000"
Agege,3,0,0,"50,000,000"
Agege,0,0,0,"2,500,000,000"
Agege,3,3,3,"30,000,000"
Agege,0,0,0,"7,000,000"
Agege,3,3,3,"30,000,000"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"12,500,000"
Agege,0,0,0,"14,000,000"
Agege,0,0,0,"6,000,000"
Agege,3,3,3,"12,500,000"
Agege,0,0,0,"80,000,000"
Agege,0,0,0,"9,000,000"
Agege,3,3,5,"1,450,000"
Agege,0,0,0,"140,000,000"
Agege,0,0,0,"8,500,000"
Agege,3,3,3,"12,500,000"
Agege,0,0,0,"40,000,000"
Agege,9,9,9,"50,000,000"
Agege,2,2,3,"8,500,000"
Agege,0,0,0,"3,500,000"
Agege,0,0,0,"26,000,000"
Agege,0,0,0,"50,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"8,500,000/sqm"
Agege,0,0,0,"8,500,000"
Agege,0,0,0,"30,000,000"
Agege,4,4,5,"60,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"13,000,000"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"70,000,000"
Agege,5,6,7,"220,000,000"
Agege,0,0,0,"14,000,000"
Agege,0,0,0,"14,500,000"
Agege,0,0,0,"9,500,000"
Agege,0,0,0,"26,000,000"
Agege,0,0,0,"20,000,000,000"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"13,500,000"
Agege,0,0,0,"13,000,000"
Agege,0,0,0,"27,000,000"
Agege,3,3,3,"5,000,000/sqm"
Agege,0,0,0,"7,200,000"
Agege,4,3,3,"60,000,000/sqm"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"19,500,000"
Agege,0,0,0,"7,000,000"
Agege,4,4,5,"65,000,000/sqm"
Agege,0,0,0,"6,000,000"
Agege,2,2,3,"55,000,000"
Agege,0,0,0,"4,000,000/sqm"
Agege,0,0,0,"6,000,000"
Agege,3,0,0,"34,900,000"
Agege,0,0,0,"12,500,000"
Agege,3,4,4,"30,000,000/sqm"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"150,000,000"
Agege,5,4,5,"35,000,000/sqm"
Agege,4,3,3,"65,000,000/sqm"
Agege,4,4,5,"60,000,000"
Agege,3,3,4,"30,000,000"
Agege,2,2,2,"15,000,000"
Agege,0,0,0,"3,500,000/sqm"
Agege,0,0,0,"9,500,000/day"
Agege,0,0,0,"65,000,000"
Agege,0,0,0,"1,000,000"
Agege,0,0,0,"3,500,000"
Agege,0,0,0,"7,000,000/day"
Agege,0,0,0,"30,000,000/day"
Agege,0,0,0,"7,200,000/day"
Agege,0,0,0,"12,500,000/day"
Agege,0,0,0,"8,000,000/month"
Agege,3,3,3,"40,000,000"
Agege,6,7,8,"95,000,000"
Agege,0,0,0,"20,000,000/sqm"
Agege,2,3,3,"9,500,000/year"
Agege,0,0,0,"8,000,000/sqm"
Agege,0,0,0,"65,000,000"
Agege,0,0,0,"16,000,000"
Agege,0,0,0,"7,500,000"
Agege,0,0,0,"19,000,000"
Agege,0,0,0,"10,000/sqm"
Agege,0,0,0,"60,000,000"
Agege,0,0,0,"12,500,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"8,500,000"
Agege,0,0,0,"27,500,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"2,000,000"
Agege,0,0,0,"12,500,000"
Agege,0,0,0,"7,000,000/year"
Agege,0,0,0,"6,000,000"
Agege,3,3,0,"30,000,000"
Agege,0,0,0,"70,000,000"
Agege,5,6,7,"220,000,000"
Agege,3,2,2,"80,000,000/day"
Agege,0,0,0,"15,000,000/day"
Agege,4,4,5,"35,000,000"
Agege,3,3,4,"45,000,000"
Agege,2,2,3,"12,000,000"
Agege,3,3,3,"40,000,000/sqm"
Agege,3,3,3,"60,000,000"
Agege,2,2,3,"35,000,000"
Agege,4,4,5,"60,000,000"
Agege,3,3,3,"25,000,000"
Agege,4,4,5,"60,000,000"
Agege,0,0,0,"130,000,000"
Agege,3,3,4,"45,000,000"
Agege,2,3,3,"13,500,000"
Agege,3,3,4,"25,000,000"
Agege,0,0,0,"7,200,000/day"
Agege,4,0,0,"40,000,000"
Agege,0,0,0,"300,000,000"
Agege,1,1,1,"15,000,000"
Agege,0,0,0,"150,000,000"
Agege,0,0,1,"16,000,000"
Agege,1,1,1,"20,000,000"
Agege,5,5,6,"70,000,000"
Agege,4,4,4,"85,000,000"
Agege,3,3,2,"45,000,000"
Agege,6,4,4,"25,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"20,000,000/sqm"
Agege,0,0,0,"35,000,000"
Agege,4,0,0,"23,000,000"
Agege,3,0,0,"25,000,000"
Agege,0,0,0,"28,000,000"
Agege,3,0,0,"15,000,000"
Agege,5,0,0,"35,000,000"
Agege,4,0,0,"57,000,000"
Agege,2,0,0,"11,500,000"
Agege,0,0,0,"7,500,000"
Agege,1,1,0,"20,000,000"
Agege,4,0,0,"55,000,000"
Agege,3,0,0,"20,000,000"
Agege,4,0,0,"60,000,000"
Agege,3,3,5,"1,450,000"
Agege,0,0,0,"14,000,000"
Agege,0,0,0,"30,000,000"
Agege,2,0,0,"8,000,000"
Agege,0,0,0,"280,000,000"
Agege,4,0,0,"25,000,000"
Agege,4,0,0,"45,000,000"
Agege,4,0,0,"45,000,000"
Agege,0,0,0,"100,000,000"
Agege,2,3,0,"25,000,000"
Agege,0,0,0,"45,000,000"
Agege,2,3,3,"50,000,000"
Agege,4,5,5,"55,000,000"
Agege,3,4,4,"35,000,000"
Agege,3,3,0,"25,000,000"
Agege,3,3,3,"42,000,000"
Agege,4,5,5,"30,000,000"
Agege,0,0,0,"6,000,000"
Agege,0,0,0,"10,000/sqm"
Agege,0,0,0,"6,000,000"
Agege,3,2,2,"25,000,000"
Agege,4,4,5,"160,000,000"
Agege,3,2,2,"25,000,000"
Agege,4,4,4,"18,000,000"
Agege,0,0,0,"6,000,000"
Agege,3,0,0,"10,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"6,000,000"
Agege,0,0,0,"17,000,000"
Agege,3,2,3,"17,000,000"
Agege,3,0,0,"20,000,000"
Agege,4,0,0,"23,000,000"
Agege,3,2,2,"25,000,000/month"
Agege,0,0,0,"6,000,000"
Agege,0,0,0,"1,900,000"
Agege,0,0,0,"3,800,000"
Agege,3,0,4,"13,000,000"
Agege,0,0,0,"15,000,000"
Agege,9,1,1,"50,000,000"
Agege,1,1,1,"75,000,000"
Agege,0,0,0,"7,500,000"
Agege,4,0,0,"57,000,000"
Agege,1,0,0,"30,000"
Agege,0,0,0,"28,000,000"
Agege,0,0,0,"70,000,000"
Agege,4,0,0,"57,000,000"
Agege,4,0,0,"65,000,000"
Agege,4,0,0,"60,000,000"
Agege,4,0,0,"45,000,000"
Agege,4,0,0,"25,000,000"
Agege,2,0,0,"8,000,000"
Agege,5,5,5,"65,000,000"
Agege,3,0,0,"16,500,000"
Agege,2,0,0,"19,000,000"
Agege,3,3,3,"7,000,000"
Agege,4,0,0,"60,000,000"
Agege,0,0,0,"18,000,000"
Agege,0,0,0,"5,000,000"
Agege,4,0,0,"65,000,000"
Agege,4,0,0,"59,000,000"
Agege,0,0,0,"35,000,000"
Agege,6,0,0,"28,000,000"
Agege,4,0,0,"45,000,000"
Agege,0,0,1,"16,000,000"
Agege,0,0,0,"51,000,000"
Agege,4,0,0,"60,000,000"
Agege,3,0,0,"30,000,000"
Agege,5,0,0,"45,000,000"
Agege,3,0,0,"25,000,000"
Agege,4,0,0,"25,000,000"
Agege,3,0,0,"25,000,000"
Agege,0,0,0,"17,000,000"
Agege,3,0,0,"25,000,000"
Agege,0,0,0,"25,000,000/year"
Agege,0,0,0,"15,000,000/sqm"
Agege,3,0,0,"13,000,000"
Agege,5,0,0,"70,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"50,000,000"
Agege,3,3,4,"45,000,000"
Agege,2,0,0,"14,000,000"
Agege,0,0,0,"15,000,000"
Agege,4,4,5,"90,000,000"
Agege,3,3,4,"12,500,000"
Agege,3,4,5,"38,000,000"
Agege,9,6,6,"70,000,000/sqm"
Agege,0,0,0,"250,000,000"
Agege,0,0,0,"80,000,000"
Agege,9,6,6,"70,000,000/sqm"
Agege,4,4,4,"295,000,000"
Agege,0,0,0,"25,000,000"
Agege,3,5,6,"27,500,000"
Agege,3,4,4,"27,500,000"
Agege,5,5,5,"22,000,000/day"
Agege,8,5,5,"17,000,000"
Agege,0,0,0,"7,000,000"
Agege,2,4,4,"5,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"20,000,000"
Agege,3,3,3,"20,000,000/sqm"
Agege,3,2,2,"13,000,000"
Agege,3,2,2,"16,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"6,000,000"
Agege,3,3,3,"36,000,000"
Agege,0,0,0,"2,700,000,000"
Agege,0,0,0,"40,000,000"
Agege,8,6,6,"70,000,000/sqm"
Agege,8,6,6,"70,000,000/sqm"
Agege,8,7,7,"75,000/sqm"
Agege,5,5,6,"45,000,000"
Agege,3,3,4,"13,000,000/sqm"
Agege,2,1,1,"12,000,000"
Agege,0,0,0,"30,000,000"
Agege,6,6,6,"10,000,000"
Agege,8,0,0,"7,500,000"
Agege,0,0,0,"10,500,000"
Agege,0,0,0,"32,000,000/year"
Agege,0,0,0,"35,000,000/sqm"
Agege,3,0,0,"12,000,000"
Agege,0,0,0,"65,000,000/year"
Agege,5,0,0,"17,000,000/sqm"
Agege,3,0,0,"12,000,000"
Agege,0,0,0,"28,000,000/sqm"
Agege,5,0,0,"75,000,000/sqm"
Agege,3,3,4,"25,000,000/sqm"
Agege,4,4,5,"18,000,000"
Agege,0,0,0,"12,500,000/sqm"
Agege,5,5,5,"40,000,000"
Agege,3,0,0,"32,000,000"
Agege,3,0,0,"35,000,000"
Agege,3,0,0,"13,000,000"
Agege,0,0,0,"350,000,000/day"
Agege,0,0,0,"6,500,000"
Agege,0,0,0,"70,000,000"
Agege,3,4,4,"42,000,000"
Agege,3,0,0,"15,000,000"
Agege,0,0,0,"350,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"7,000,000/day"
Agege,0,0,0,"40,000,000"
Agege,5,0,0,"18,500,000"
Agege,0,0,0,"120,000,000/month"
Agege,4,0,0,"18,500,000"
Agege,6,0,0,"80,000,000"
Agege,3,0,0,"14,000,000"
Agege,0,0,0,"3,000,000/month"
Agege,2,2,3,"112,000,000"
Agege,4,0,0,"16,000,000"
Agege,0,0,0,"22,000,000"
Agege,3,0,0,"25,000,000"
Agege,4,4,4,"28,000,000"
Agege,4,4,4,"30,000,000"
Agege,2,0,0,"22,000,000"
Agege,0,0,0,"47,000,000"
Agege,3,3,3,"8,000,000"
Agege,3,0,0,"10,000,000"
Agege,0,0,0,"9,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"30,000,000"
Agege,4,0,0,"35,000,000"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"30,000,000"
Agege,6,0,0,"40,000,000"
Agege,0,0,0,"3,000,000/sqm"
Agege,5,5,7,"37,000,000/sqm"
Agege,6,4,2,"26,000,000"
Agege,4,3,4,"31,000,000"
Agege,4,4,5,"18,000,000"
Agege,8,0,0,"7,500,000"
Agege,3,3,0,"11,000,000"
Agege,3,0,0,"20,000,000"
Agege,0,0,0,"35,000,000"
Agege,3,0,0,"6,500,000"
Agege,8,0,0,"55,000,000"
Agege,0,0,0,"8,000,000"
Agege,4,0,0,"30,000,000"
Agege,3,3,0,"12,000,000"
Agege,4,5,0,"15,000,000"
Agege,2,0,0,"25,000,000"
Agege,1,0,0,"9,000,000"
Agege,1,0,0,"60,000,000"
Agege,0,0,0,"1,500,000"
Agege,0,4,0,"30,000,000"
Agege,4,0,0,"30,000,000"
Agege,3,0,0,"10,000,000"
Agege,6,0,0,"40,000,000"
Agege,3,0,0,"25,000,000"
Agege,3,0,0,"7,000,000"
Agege,6,7,8,"95,000,000"
Agege,0,0,0,"125,000,000"
Agege,0,0,0,"130,000,000"
Agege,0,0,0,"900,000"
Agege,0,0,0,"800,000"
Agege,0,0,0,"7,000,000"
Agege,1,1,1,"10,000,000"
Agege,0,1,1,"12,500,000"
Agege,3,3,2,"19,000,000"
Agege,0,0,0,"80,000/day"
Agege,0,0,0,"300,000,000"
Agege,0,0,0,"7,100,000,000"
Agege,0,0,0,"90,000,000"
Agege,0,0,0,"6,500,000"
Agege,0,0,0,"67,000,000/sqm"
Agege,8,2,2,"15,000,000"
Agege,3,3,4,"35,000,000/day"
Agege,4,3,4,"900,000/month"
Agege,0,0,0,"80,000,000"
Agege,0,0,0,"150,000,000"
Agege,4,3,4,"25,000,000"
Agege,5,6,6,"1,200,000,000"
Agege,0,0,0,"50,000,000"
Agege,0,0,0,"300,000,000"
Agege,0,0,0,"190,000,000"
Agege,0,0,0,"25,000,000"
Agege,4,6,6,"85,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"28,000,000"
Agege,0,0,0,"5,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"15,000,000"
Agege,4,4,4,"110,000,000"
Agege,0,0,0,"120,000,000"
Agege,0,0,0,"300,000,000"
Agege,4,4,4,"18,000,000"
Agege,9,0,1,"6,000,000"
Agege,5,6,6,"40,000,000"
Agege,0,0,1,"16,000,000"
Agege,3,3,3,"15,000,000"
Agege,4,4,4,"10,000,000"
Agege,0,0,0,"90,000,099"
Agege,0,0,0,"1,000,000"
Agege,0,0,0,"16,000,000"
Agege,7,7,7,"50,000,000"
Agege,4,5,5,"70,000,000"
Agege,4,5,5,"70,000,000/month"
Agege,3,4,4,"65,000,000"
Agege,7,7,7,"20,000,000/sqm"
Agege,5,6,6,"45,000,000"
Agege,3,3,4,"75,000,000"
Agege,0,0,0,"45,000,000/sqm"
Agege,4,5,5,"53,000,000"
Agege,3,3,3,"40,000,000"
Agege,5,5,4,"105,000,000"
Agege,0,0,0,"30,000,000"
Agege,4,4,4,"30,000,000"
Agege,6,6,6,"55,000,000"
Agege,7,7,7,"25,000,000"
Agege,6,7,8,"95,000,000"
Agege,7,0,0,"40,000,000"
Agege,5,6,6,"35,000,000/sqm"
Agege,0,0,0,"270,000,000"
Agege,0,0,0,"130,000,000"
Agege,1,1,1,"120,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"6,000,000"
Agege,0,0,0,"45,000,000"
Agege,0,0,0,"80,000,000"
Agege,4,5,5,"50,000,000"
Agege,7,7,8,"50,000,000"
Agege,4,4,4,"38,000,000"
Agege,0,0,0,"200,000,000"
Agege,7,7,7,"50,000,000"
Agege,4,4,4,"45,000,000"
Agege,3,3,3,"15,000,000"
Agege,3,3,3,"15,000,000"
Agege,0,0,0,"250,000,000"
Agege,0,0,0,"17,000,000"
Agege,3,3,3,"42,000,000"
Agege,0,0,0,"375,000,000"
Agege,0,0,0,"10,000,000"
Agege,3,2,3,"5,700,000"
Agege,3,2,3,"9,200,000"
Agege,3,3,4,"4,200,000"
Agege,3,3,4,"6,000,000"
Agege,0,0,0,"30,000,000"
Agege,2,2,0,"40,000,000"
Agege,3,3,4,"36,000,000"
Agege,3,2,3,"5,000,000"
Agege,6,6,6,"35,000,000"
Agege,3,2,3,"17,000,000"
Agege,4,5,5,"200,000,000"
Agege,4,2,3,"12,000,000"
Agege,1,1,1,"45,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"180,000,000/sqm"
Agege,3,4,4,"17,000,000"
Agege,5,6,6,"50,000,000"
Agege,0,0,0,"75,000,000"
Agege,0,0,0,"60,000,000"
Agege,0,0,0,"2,600,000,000"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"22,000,000"
Agege,3,3,4,"16,000,000"
Agege,6,6,6,"85,000,000"
Agege,4,5,5,"30,000,000"
Agege,0,0,0,"220,000,000"
Agege,0,0,0,"130,000,000"
Agege,1,0,0,"30,000,000"
Agege,0,0,0,"17,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"11,000,000"
Ajah,0,0,0,"5,700,000/day"
Ajah,3,4,4,"28,000,000"
Ajah,0,0,0,"4,500,000"
Ajah,0,0,0,"2,500,000"
Ajah,1,7,7,"24,000,000"
Ajah,0,0,0,"12,000,000"
Ajah,0,0,0,"60,000,000/sqm"
Ajah,1,9,1,"35,000,000"
Ajah,0,0,0,"8,000,000"
Ajah,3,3,4,"65,000,000"
Ajah,0,0,0,"8,000,000"
Ajah,0,0,0,"13,000,000"
Ajah,2,2,2,"12,000,000"
Ajah,0,0,0,"30,000,000"
Ajah,0,0,0,"50,000,000"
Ajah,3,3,4,"30,000,000"
Ajah,0,0,0,"16,000,000"
Ajah,5,5,5,"45,000,000"
Ajah,0,0,0,"8,000,000/sqm"
Ajah,0,0,0,"40,000,000"
Ajah,4,3,3,"18,000,000"
Ajah,0,0,0,"18,000,000"
Ajah,0,0,0,"35,000,000"
Ajah,4,3,3,"8,000,000"
Ajah,0,0,0,"40,000,000"
Ajah,0,0,0,"9,000,000"
Ajah,3,3,3,"5,000,000"
Ajah,0,0,0,"20,000,000"
Ajah,0,0,0,"10,000,000"
Ajah,6,7,7,"13,000,000"
Ajah,0,0,1,"16,000,000"
Ajah,0,0,0,"7,500,000"
Ajah,2,2,3,"9,500,000"
Ajah,0,0,0,"140,000,000"
Ajah,0,0,0,"10,500,000"
Ajah,0,0,0,"13,000,000"
Ajah,0,4,4,"52,000,000"
Ajah,3,3,4,"30,000,000"
Ajah,4,5,5,"15,500,000/day"
Ajah,3,4,4,"8,000,000/day"
Ajah,3,3,4,"15,000,000"
Ajah,0,0,0,"9,000,000"
Ajah,3,4,4,"15,000,000/day"
Ajah,0,0,0,"45,000,000"
Ajah,0,0,0,"18,000,000"
Ajah,0,0,0,"45,000,000"
Ajah,4,0,0,"12,000,000"
Ajah,0,0,0,"25,000,000"
Ajah,0,0,0,"18,000,000"
Ajah,4,5,5,"19,000,000"
Ajah,0,0,0,"38,000,000"
Ajah,0,0,0,"2,600,000,000"
Ajah,0,0,0,"12,500,000"
Ajah,0,0,0,"13,500,000"
Ajah,3,4,4,"14,000,000/day"
Ajah,3,0,0,"45,000,000"
Ajah,0,0,0,"25,000,000"
Ajah,0,0,0,"10,000,000"
Ajah,0,0,0,"4,500,000"
Ajah,0,0,0,"13,000,000"
Ajah,0,0,0,"35,000,000"
Ajah,0,0,0,"22,000,000"
Ajah,0,0,0,"10,000,000"
Ajah,3,2,3,"40,000,000"
Ajah,0,0,0,"3,500,000,000"
Ajah,0,0,0,"5,700,000"
Ajah,0,0,0,"60,000,000"
Ajah,0,0,0,"30,000,000"
Ajah,0,0,0,"70,000,000"
Ajah,0,0,0,"28,000,000"
Ajah,0,0,0,"5,700,000"
Ajah,0,0,0,"10,000,000"
Ajah,5,6,6,"1,550,000,000"
Ajah,0,0,0,"32,000,000"
Ajah,0,0,0,"20,000,000"
Ajah,0,8,8,"45,000,000"
Ajah,4,5,5,"60,000,000"
Ajah,3,4,4,"69,000,000"
Ajah,0,0,0,"11,000,000"
Ajah,3,4,4,"11,000,000"
Ajah,0,0,0,"32,000,000"
Ajah,0,0,0,"45,000,000"
Ajah,0,0,0,"12,000,000"
Ajah,0,0,0,"10,000,000"
Ajah,0,0,0,"45,000,000"
Ajah,0,0,0,"42,000,000"
Ajah,0,0,0,"66,000,000"
Ajah,3,0,0,"16,000,000"
Ajah,3,4,4,"28,000,000"
Ajah,3,0,0,"57,000,000"
Ajah,0,0,0,"24,000,000"
Ajah,0,0,0,"16,000,000/year"
Ajah,0,0,0,"13,500,000"
Ajah,0,0,0,"300,000,000"
Ajah,0,0,0,"350,000,000"
Ajah,0,0,0,"43,000,000"
Ajah,0,0,0,"60,000,000"
Ajah,0,0,0,"1,100,000,000"
Ajah,0,0,0,"35,000,000"
Ajah,0,0,0,"5,700,000"
Ajah,4,5,5,"75,000,000"
Ajah,0,0,0,"60,000,000"
Ajah,0,0,0,"23,000,000"
Ajah,2,0,0,"30,000,000"
Ajah,5,6,6,"55,000,000"
Ajah,0,0,0,"7,500,000"
Ajah,0,0,0,"45,000,000"
Ajah,0,0,0,"120,000,000"
Ajah,0,0,0,"6,000,000"
Ajah,3,3,3,"35,000,000"
Ajah,0,0,0,"7,000,000"
Ajah,0,0,0,"2,000,000"
Ajah,0,0,0,"5,000,000,000"
Ajah,3,3,3,"55,000,000"
Ajah,5,6,7,"220,000,000"
Ajah,0,0,0,"65,000,000"
Ajah,0,0,0,"12,000,000"
Ajah,0,0,0,"5,000,000"
Ajah,3,4,4,"40,000,000"
Ajah,2,0,0,"50,000,000"
Ajah,3,3,3,"30,000,000/sqm"
Ajah,0,0,0,"25,000,000"
Ajah,0,0,0,"4,000,000"
Ajah,0,0,0,"7,000,000"
Ajah,0,0,0,"15,000,000"
Ajah,3,3,4,"35,000,000"
Ajah,0,0,0,"25,500,000"
Ajah,3,3,4,"27,000,000"
Ajah,0,0,0,"47,000,000"
Ajah,0,0,0,"27,000,000"
Ajah,4,4,1,"40,000,000"
Ajah,0,0,0,"17,000,000"
Ajah,7,7,7,"40,000,000/sqm"
Ajah,0,0,0,"11,500,000"
Ajah,0,0,0,"70,000,000"
Ajah,3,0,0,"34,900,000"
Ajah,0,0,0,"120,000,000"
Ajah,0,0,0,"60,000,000"
Ajah,2,0,0,"8,000,000"
Ajah,2,0,0,"25,000,000"
Ajah,0,0,0,"65,000,000"
Ajah,6,6,6,"35,000,000"
Ajah,3,3,4,"15,000,000"
Ajah,3,4,4,"48,000,000"
Ajah,0,0,0,"45,000,000"
Ajah,8,0,7,"20,000,000"
Ajah,3,4,3,"12,000,000"
Ajah,0,0,0,"55,000,000"
Ajah,0,0,0,"45,000,000"
Ajah,0,0,0,"22,000,000"
Ajah,0,0,0,"25,000,000"
Ajah,0,0,0,"45,000,000"
Ajah,3,3,4,"18,500,000"
Ajah,3,3,3,"38,000,000"
Ajah,3,3,2,"17,000,000"
Ajah,2,2,2,"65,000,000"
Ajah,4,4,5,"18,000,000"
Ajah,3,3,4,"40,000,000"
Ajah,0,0,0,"55,000,000"
Ajah,0,0,0,"25,000,000"
Ajah,0,0,0,"45,000,000"
Ajah,0,0,0,"35,000,000"
Ajah,0,0,0,"150,000,000"
Ajah,0,0,0,"75,000,000"
Ajah,0,0,0,"300,000,000"
Ajah,0,0,0,"37,000,000"
Ajah,8,7,7,"60,000,000"
Ajah,7,8,8,"40,000,000"
Ajah,0,0,0,"27,000,000"
Ajah,0,0,0,"45,000,000"
Ajah,0,0,0,"280,000,000"
Ajah,3,3,3,"22,000,000"
Ajah,3,3,4,"40,000,000"
Ajah,0,0,0,"400,000,000"
Ajah,0,0,0,"50,000,000"
Ajah,0,0,0,"22,000,000"
Ajah,0,0,0,"350,000,000"
Ajah,5,5,6,"370,000,000"
Ajah,3,3,4,"23,000,000"
Ajah,0,0,0,"6,000,000"
Ajah,0,0,0,"7,000,000"
Ajah,4,5,5,"80,000,000"
Ajah,0,0,0,"40,000,000"
Ajah,0,0,0,"3,500,000"
Ajah,0,0,0,"70,000,000"
Ajah,0,0,0,"25,000,000"
Ajah,8,0,0,"40,000,000"
Ajah,0,0,0,"3,500,000/sqm"
Ajah,1,1,1,"40,000,000"
Ajah,0,0,0,"65,000,000"
Ajah,4,0,0,"18,000,000"
Ajah,0,0,0,"28,000,000"
Ajah,6,6,6,"20,000,000"
Ajah,0,0,0,"350,000,000"
Ajah,6,8,8,"14,000,000/day"
Ajah,3,4,4,"40,000,000"
Ajah,3,4,4,"38,000,000"
Ajah,2,3,3,"37,000,000"
Ajah,0,0,0,"5,500,000"
Ajah,7,8,8,"28,000,000/day"
Ajah,8,9,9,"16,000,000/day"
Ajah,5,7,7,"25,000,000/day"
Ajah,4,5,5,"70,000,000/day"
Ajah,6,8,8,"38,000,000/day"
Ajah,0,0,0,"7,000,000,000"
Ajah,0,0,0,"11,000,000"
Ajah,0,0,0,"6,500,000"
Ajah,0,0,0,"10,000,000"
Ajah,0,0,0,"5,500,000"
Ajah,4,5,5,"25,000,000"
Ajah,0,0,0,"25,000,000"
Ajah,0,0,0,"35,000,000"
Ajah,0,0,0,"25,000,000"
Ajah,0,0,0,"100,000,000"
Ajah,0,0,0,"300,000,000"
Ajah,0,0,0,"3,600,000"
Ajah,0,0,0,"15,000,000"
Ajah,0,0,0,"22,000,000"
Ajah,0,0,0,"27,500,000"
Ajah,5,5,6,"1,600,000,000"
Ajah,5,6,6,"150,000,000/day"
